行ID,文書ID,文書内ID,anotation1,anotation2,文,サービス,立地,部屋,設備・アメニティー,風呂,食事,その他
,,,,,,,,,,,,
4150,955,1,Z,Z,コストパフォーマンスが高いので他県に宿泊時もコンフォートホテルを利用してます。,,,,,,,1
4151,955,2,p,p,枕がよいですね。,,,1,,,,
,,,,,,,,,,,,
4152,956,1,Z,o,出張族の私にとって、福井での宿泊はここ！って決めています。,,,,,,,1
4153,956,2,p,p,駅からは近い、駐車場もバッチリで朝食もガッツリ美味しく食べれて最適なホテルだと思います。,,1,,,,1,
4154,956,3,p,p,価格から考えれば満点だと思います。,,,,,,,1
4155,956,4,Z,Z,また福井ではお世話になります。,,,,,,,1
4156,956,5,Z,Z,ありがとうございました。,,,,,,,1
,,,,,,,,,,,,
4157,957,1,p,p,立地が良く、大変価格が安かったので利用させていただきました。,,1,,,,,
4158,957,2,p,p,部屋も思いのほか広かったので良かったです。,,,1,,,,
,,,,,,,,,,,,
4159,958,1,Z,Z,九州各地を観光するたびに利用しています。,,,,,,,1
4160,958,2,p,p,別府駅西口側で、駐車場が広く非常に便利。,,1,,,,,
4161,958,3,p,p,８階の温泉浴場でゆったり過ごせます。,,,,,1,,
,,,,,,,,,,,,
4162,959,1,p,p,仕事で行ったので、こんなきれいなホテルに泊まっていいのかあ〜と思いました。,,,,,,,1
4163,959,2,p,p,風呂とトイレが別々なのがいいです。,,,,1,1,,
,,,,,,,,,,,,
4164,960,1,p,p,ススキノの繁華街から適度に離れており、個人的には最高の立地です。,,1,,,,,
4165,960,2,p,p,近くにコンビニもあり、とても便利なホテルです。,,1,,,,,
,,,,,,,,,,,,
4166,961,1,p,p,立地、設備、価格などいずれも満足です。,,1,,1,,,
4167,961,2,p,o,紅葉狩りで混雑するこの時期の京都でこのようなホテルを見つけることができてラッキーでした。,,,,,,,1
,,,,,,,,,,,,
4168,962,1,Z,Z,今回は接待で利用しました。,,,,,,,1
4169,962,2,p,Z,ホテル周辺はお店が多く迷うほどです。,,,,,,,1
4170,962,3,p,o,飛び込みで入ったお店でしたが、良かったです。,,,,,,,1
4171,962,4,p,o,しかもホテルから３〜４軒目と近いく今日みたいな寒い日には近場で最高でした。,,,,,,,1
,,,,,,,,,,,,
4172,963,1,p,p,スタッフの対応がとても丁寧なホテルです。,1,,,,,,
4173,963,2,p,p,駅前で立地が良いのに、静かに過ごせます。,,1,,,,,
4174,963,3,p,p,部屋の雰囲気がシンプルで明るいところも気に入っています。,,,1,,,,
,,,,,,,,,,,,
4175,964,1,p,p,家族でお世話になったんですが旅館の玄関口からすごくいい感じで不陰気もよくフロント及び従業員の方達の対応がすごくよかった。,1,,,,,,
4176,964,2,p,p,特に朝ごはんの際食事処やよいで徳永さんって方がいらっしゃって気配り、元気、ともに良く朝から気持ちがよかった。,,,,,,1,
4177,964,3,p,p,家族みんながまた泊りたいと言って喜んでくれてほんとにここを選んで正解でした。,,,,,,,1
4178,964,4,p,Z,日田に来た際の宿は間違いなくここに決定です。,,,,,,,1
,,,,,,,,,,,,
4179,965,1,p,p,宿泊料、駐車無料、朝粥と大変良い。,,,,,,1,
4180,965,2,p,p,朝粥は大変上品な味と美味なビーンズミートでした。,,,,,,1,
4181,965,3,p,p,翌日泊の有名なＮホテルの朝食より美味でした。,,,,,,1,
4182,965,4,Z,p,奈良のお土産はここで決まりでした。,,,,,,,1
,,,,,,,,,,,,
4183,966,1,Z,Z,東京マラソンの完走後に利用しました。,,,,,,,1
4184,966,2,p,p,チェックインも15時より前から対応していただいたし、マラソン後の宿泊先としては最高だと思います。,1,,,,,,
4185,966,3,Z,Z,またマラソンに参加することがあれば利用させていただきたいと思います。,,,,,,,1
,,,,,,,,,,,,
4186,967,1,p,p,食事は満足しました。,,,,,,1,
4187,967,2,p,p,立地も岐阜羽島駅前であり申し分なし。,,1,,,,,
,,,,,,,,,,,,
4188,968,1,pe,e,立地条件は良く、急な用事で利用したが、不満はありませんが、特におすすめはありません。,,1,,,,,
4189,968,2,p,p,全体的に満足できるホテルです。,,,,,,,1
,,,,,,,,,,,,
4190,969,1,p,p,駅から近く、素敵なエントランスロビーが印象的でした。,,1,,,,,
,,,,,,,,,,,,
4191,970,1,p,p,値段安くていい部屋にとまれるのですごく良いです。,,,1,,,,
,,,,,,,,,,,,
4192,971,1,Z,Z,２３，24日と２泊しました。,,,,,,,1
4193,971,2,kp,e,ツインのシングルユーズでしたがけして広くないのですが快適でした。,,,1,,,,
4194,971,3,p,o,２３日の朝のこと・・・別館から出ると雨でしたが、傘を忘れていぶかしく空を見上げる私を、向かいの本館にたまたまいらした若い従業員の方が見つけてくれて傘を差し出していただきました。,1,,,,,,
4195,971,4,p,p,その、自然で真心からの親切に感動しました。,1,,,,,,
4196,971,5,Z,Z,その話を一日会う人に話したほどです。,,,,,,,1
4197,971,6,p,p,爽やかな出発をさせていただきありがとうございます。,,,,,,,1
4198,971,7,o,o,いざという時の真価を見た思いでした。,,,,,,,1
,,,,,,,,,,,,
4199,972,1,Z,Z,２部屋利用して家族４人でお世話になりました。,,,,,,,1
4200,972,2,p,p,歩いてどこにでも行けるのでとても便利でした。,,1,,,,,
4201,972,3,p,p,雨だったらどうしようと思っていましたが、地下街もあるため楽しめると思いました。,,,,,,,1
4202,972,4,Z,Z,また機会があったら使わせていただきます。,,,,,,,1
4203,972,5,Z,Z,いろいろありがとうございました。,,,,,,,1
,,,,,,,,,,,,
4204,973,1,p,p,比較的駅から近くて便利でした。,,1,,,,,
4205,973,2,p,p,朝食もサービスといった感じですが、助かりますね。,,,,,,1,
,,,,,,,,,,,,
4206,974,1,p,p,クチコミ評判どおり食事が美味しく、ボリューム満点でした。,,,,,,1,
4207,974,2,p,p,ビール、ワインも良心価格で嬉しいです。,,,,,,1,
4208,974,3,p,p,ご主人の軽妙なトークが、このペンションの最大の特徴ですね、楽しく過ごせました。,,,,,,,1
4209,974,4,p,p,子供たちが遊べるスペースもあり、大変満足です。,,,,,,,1
,,,,,,,,,,,,
4210,975,1,p,p,お部屋は清潔で快適でしたお食事もサラダとパンがとても美味しく、宿泊者専用ラウンジもGOOD!!,,,1,,,1,
4211,975,2,p,p,夜中眠れなかったので、ジャズが流れるラウンジでコーヒー片手にネットサーフィンを楽しめました,,,,,,,1
,,,,,,,,,,,,
4212,976,1,Z,Z,12月26日にお世話になりました。,,,,,,,1
4213,976,2,p,p,フロントの対応、値段、立地条件も良かったです。,1,1,,,,,
4214,976,3,Z,Z,また福岡に行った時は利用させてもらいます。,,,,,,,1
,,,,,,,,,,,,
4215,977,1,p,p,クオカードは助かります。,,,,,,,1
,,,,,,,,,,,,
4216,978,1,p,p,ファミリーでも泊まれるビジネスホテルで、施設も新しかったので大変満足です。,,,,,,,1
4217,978,2,p,p,朝食もパンが食べ放題なので足らないということもなく、全体的に非常に良かったです。,,,,,,1,
4218,978,3,p,p,ディズニーランドまで近いので、前泊するファミリーにはおススメだと思います。,,1,,,,,
,,,,,,,,,,,,
4219,979,1,p,p,宿泊当日に予約して、深夜にチェックインしたのに、丁寧に対応していただきました。,1,,,,,,
4220,979,2,Z,Z,また利用したいと思います。,,,,,,,1
,,,,,,,,,,,,
4221,980,1,p,p,地中海風の建物の雰囲気もよく、静かでのんびり過ごす事が出来ました。,,,,,,,1
4222,980,2,p,p,スタッフの方々の対応も、とてもよかったです。,1,,,,,,
4223,980,3,p,p,景観もきれいで、リニューアル後にまた来てみたいなと思いました。,,,,,,,1
,,,,,,,,,,,,
4224,981,1,e,Z,可もなく不可もなく。,,,,,,,1
4225,981,2,p,p,ただ、このグレードで9000円以下は安いと思います☆,,,,,,,1
,,,,,,,,,,,,
4226,982,1,p,p,朝食や飲み物のサービス付きで、とにかく安い。,,,,,,1,
4227,982,2,p,p,従業員の接客がもの凄く良かった。,1,,,,,,
4228,982,3,p,p,気持ち良く宿泊できました。,,,,,,,1
4229,982,4,Z,Z,横浜中華街に遊びに行く際はまた利用させていただきます。,,,,,,,1
,,,,,,,,,,,,
4230,983,1,p,p,清潔感有り、静かで良いホテルでした。,,,,,,,1
4231,983,2,p,p,廊下が絨毯張りなのがよいです。,,,,,,,1
4232,983,3,p,o,音が響かないので。,,,,,,,1
4233,983,4,p,p,駅から少々あるようですが、逆に閑静でいいと思います。,,1,,,,,
4234,983,5,p,p,車利用なら申し分ないと思います。,,,,,,,1
4235,983,6,Z,Z,またお世話になります。,,,,,,,1
,,,,,,,,,,,,
4236,984,1,Z,Z,１１月１４日に宿泊しました。,,,,,,,1
4237,984,2,Z,Z,愛犬１匹とお世話になりました。,,,,,,,1
4238,984,3,Z,Z,リピーターです。,,,,,,,1
4239,984,4,Z,Z,何度目の宿泊か？,,,,,,,1
4240,984,5,Z,Z,憶えていませんが高山で食べ歩きをしたい朝市で買い物がしたいと思い立つと宿泊はお決まりのパターンでシャーレ穂高さんです。,,,,,,,1
4241,984,6,p,p,貸切露天風呂飛騨牛のステーキとても贅沢な気分にいつも満足！！！,,,,,1,1,
4242,984,7,Z,Z,ブログ「豆柴犬まめたの成長記録」で紹介させて頂きました。,,,,,,,1
,,,,,,,,,,,,
4243,985,1,Z,Z,先日は、お世話になりました。,,,,,,,1
4244,985,2,p,p,とても静かな所で、空気もおいしく来てよかったです。,,,,,,,1
4245,985,3,p,p,二日間とも観光で、バスを利用させていただき助かりました。,,,,,,,1
4246,985,4,Z,Z,また、機会がありましたら来たいと思います。,,,,,,,1
,,,,,,,,,,,,
4247,986,1,p,p,料金も安くフロントのサービスも良く良いホテルでした。,1,,,,,,
4248,986,2,Z,Z,また泊まりたいと思います。,,,,,,,1
,,,,,,,,,,,,
4249,987,1,Z,Z,先日は、お世話になりました。,,,,,,,1
4250,987,2,p,p,今回、他の方の口コミを参考に決めさせて頂きましたが、大正解でした。,,,,,,,1
4251,987,3,p,p,サービス・お料理・お風呂と最高でした。,1,,,,1,1,
4252,987,4,p,p,一番楽しみだったお料理は、もう絶品の一言！！,,,,,,1,
4253,987,5,p,p,湯布院のお宿は、いろいろ泊まりましたが・・・今まで一番最高のお料理だったと思います。,,,,,,1,
4254,987,6,p,p,味だけでなく、見た目にも美しいお料理の数々。,,,,,,1,
4255,987,7,p,p,特に初めて食べたチーズ豆腐やメインのお鍋は絶品でした。,,,,,,1,
4256,987,8,p,p,お鍋のダシは、最後まで飲んでしまいました（笑）それほど、おいしかったです！,,,,,,1,
4257,987,9,p,p,部屋食というのも他の方を気にせずにゆっくりといただけたので大変よかったです。,1,,,,,1,
4258,987,10,p,p,お風呂も、１つ１つのお風呂が違う造りで雰囲気が最高でした。,,,,,1,,
4259,987,11,p,p,気が付いたら全てのお風呂を制覇してました（笑）無料の使い放題のタオルやアメニティの充実など、本当にうれしいサービスだと思います。,,,,1,1,,
4260,987,12,p,p,最近では、ブログやメルマガも購読させてもらってますよ（＾＾）また、近いうちに泊まりに行きたいと思います。,,,,,,,1
,,,,,,,,,,,,
4261,988,1,p,p,長野駅の目の前ですぐに分かり、建物も立派でした。,,1,,,,,
4262,988,2,p,p,フロントも親切の方で良かったです。,1,,,,,,
4263,988,3,p,p,また、新聞サービスにも嬉しく思いました。,1,,,,,,
4264,988,4,p,p,灯明祭りにも行きましたがとても綺麗で良かったですね。,,,,,,,1
4265,988,5,p,p,長野県の中でもっとも土地が高いと言われている場所であって立地は最高でした。,,1,,,,,
4266,988,6,p,p,希望の部屋もこちらの無理を言ってお願いしましたが用意してくれてあって良かったです。,,,1,,,,
4267,988,7,Z,Z,また、長野市の宿泊の際には利用します。,,,,,,,1
,,,,,,,,,,,,
4268,989,1,p,p,海に面した部屋で広く最高でした。,,,1,,,,
4269,989,2,p,p,料理もボリューム良し、味良し、スタッフの方々の気配りも良くて、満足いく宿泊でした。,1,,,,,1,
4270,989,3,Z,Z,ありがとうございました。,,,,,,,1
,,,,,,,,,,,,
4271,990,1,p,p,リニューアルされた部屋の雰囲気はレベルアップだ。,,,1,,,,
,,,,,,,,,,,,
4272,991,1,Z,Z,どもども。,,,,,,,1
4273,991,2,Z,Z,いつもお世話になっております。,,,,,,,1
4274,991,3,p,p,今回は当日予約＆ポイント利用にて激安で宿泊させて頂きました。,,,,,,,1
4275,991,4,p,p,いつも経済的に大変助かっております。,,,,,,,1
4276,991,5,Z,Z,また次回、旭川出張の際は利用させて頂きたいと思います。,,,,,,,1
4277,991,6,Z,Z,当日予約が狙いです。,,,,,,,1
4278,991,7,Z,Z,でも、まれに満室のときがありますので、お気をつけくださいませ,,,,,,,1
,,,,,,,,,,,,
4279,992,1,Z,Z,今日まで２泊でお世話になりました。,,,,,,,1
4280,992,2,p,p,３度目の利用でしたが、今回もすごくゆっくりできました。,,,,,,,1
4281,992,3,p,p,ホテル側の都合で部屋を変えていただきましたが、すごくよかったです。,,,1,,,,
4282,992,4,p,p,今回の食事もおいしくいただきました。,,,,,,1,
4283,992,5,p,p,行くたびに部屋、食事がすごく楽しみになっています。,,,,,,,1
4284,992,6,Z,Z,また利用させていただきます。,,,,,,,1
